Name	Govdirectory URL	Type	Website	source_file
Kaltenbach	https://www.govdirectory.org/austria/Q696212/	municipality of Austria	http://www.kaltenbach.tirol.gv.at/	Austria
Kaltenberg	https://www.govdirectory.org/austria/Q669390/	municipality of Austria	http://www.kaltenberg.at/	Austria
Kaltenleutgeben	https://www.govdirectory.org/austria/Q665008/	municipality of Austria	https://www.kaltenleutgeben.gv.at/	Austria
Kalwang	https://www.govdirectory.org/austria/Q695616/	municipality of Austria	http://www.kalwang.at/	Austria
Kammern im Liesingtal	https://www.govdirectory.org/austria/Q695606/	municipality of Austria	http://www.kammern-liesingtal.at/	Austria
Kapelln	https://www.govdirectory.org/austria/Q674894/	municipality of Austria	http://www.kapelln.gv.at/	Austria
Kapfenberg	https://www.govdirectory.org/austria/Q623049/	municipality of Austria	http://www.kapfenberg.at/	Austria
Kapfenstein	https://www.govdirectory.org/austria/Q699786/	municipality of Austria	http://www.kapfenstein.at/	Austria
Kappel am Krappfeld	https://www.govdirectory.org/austria/Q664615/	municipality of Austria	http://www.kappel-am-krappfeld.at/	Austria
Kappl	https://www.govdirectory.org/austria/Q654149/	municipality of Austria	http://www.gemeinde.kappl.at/	Austria
Kaprun	https://www.govdirectory.org/austria/Q660671/	municipality of Austria	http://www.kaprun.at/	Austria
Karlstein an der Thaya	https://www.govdirectory.org/austria/Q665098/	municipality of Austria	http://www.karlstein-thaya.gv.at/	Austria
Karlstetten	https://www.govdirectory.org/austria/Q675454/	municipality of Austria	http://www.karlstetten-dunkelsteinerwald.at/	Austria
Karres	https://www.govdirectory.org/austria/Q681627/	municipality of Austria	http://www.karres.tirol.gv.at/	Austria
Karrösten	https://www.govdirectory.org/austria/Q692625/	municipality of Austria	http://www.karroesten.tirol.gv.at/	Austria
Kartitsch	https://www.govdirectory.org/austria/Q699588/	municipality of Austria	http://www.kartitsch.at/	Austria
Kasten bei Böheimkirchen	https://www.govdirectory.org/austria/Q676465/	municipality of Austria	http://www.gde-kasten.at/	Austria
Katsdorf	https://www.govdirectory.org/austria/Q677247/	municipality of Austria	http://www.katsdorf.at/	Austria
Katzelsdorf	https://www.govdirectory.org/austria/Q663065/	municipality of Austria	http://www.katzelsdorf.at/	Austria
Kaumberg	https://www.govdirectory.org/austria/Q666508/	municipality of Austria	http://www.kaumberg.at/	Austria
Kaunerberg	https://www.govdirectory.org/austria/Q696170/	municipality of Austria	http://www.kaunerberg.tirol.gv.at/	Austria
Kaunertal	https://www.govdirectory.org/austria/Q683704/	municipality of Austria	http://www.kaunertal.eu/	Austria
Kauns	https://www.govdirectory.org/austria/Q670172/	municipality of Austria	http://www.kauns.tirol.gv.at/	Austria
Kautzen	https://www.govdirectory.org/austria/Q666920/	municipality of Austria	http://www.kautzen.gv.at/	Austria
Kefermarkt	https://www.govdirectory.org/austria/Q682575/	municipality of Austria	http://www.kefermarkt.ooe.gv.at/	Austria
Kematen am Innbach	https://www.govdirectory.org/austria/Q679061/	municipality of Austria	http://www.kematen-innbach.at/	Austria
Kematen an der Krems	https://www.govdirectory.org/austria/Q693253/	municipality of Austria	http://www.kematen.at/	Austria
Kematen an der Ybbs	https://www.govdirectory.org/austria/Q661890/	municipality of Austria	http://www.kematen-ybbs.gv.at/	Austria
Kematen in Tirol	https://www.govdirectory.org/austria/Q681574/	municipality of Austria	http://www.kematen.org/	Austria
Kemeten	https://www.govdirectory.org/austria/Q608855/	municipality of Austria	http://www.kemeten.at/	Austria
Kennelbach	https://www.govdirectory.org/austria/Q700904/	municipality of Austria	http://www.kennelbach.at/	Austria
Keutschach am See	https://www.govdirectory.org/austria/Q662784/	municipality of Austria	http://www.keutschach-see.gv.at/	Austria
Kilb	https://www.govdirectory.org/austria/Q122278/	municipality of Austria	http://www.kilb.at/	Austria
Kindberg	https://www.govdirectory.org/austria/Q695227/	municipality of Austria	http://www.kindberg.at/	Austria
Kirchbach	https://www.govdirectory.org/austria/Q667149/	municipality of Austria	http://www.kirchbach-kaernten.at/	Austria
Kirchbach-Zerlach	https://www.govdirectory.org/austria/Q18628169/	municipality of Austria	http://www.kirchbach.at/	Austria
Kirchberg am Wagram	https://www.govdirectory.org/austria/Q674246/	municipality of Austria	http://www.kirchberg-wagram.at/	Austria
Kirchberg am Walde	https://www.govdirectory.org/austria/Q666344/	municipality of Austria	http://www.kirchberg-walde.gv.at/	Austria
Kirchberg am Wechsel	https://www.govdirectory.org/austria/Q666466/	municipality of Austria	http://www.kirchberg-am-wechsel.at/	Austria
Kirchberg an der Pielach	https://www.govdirectory.org/austria/Q616833/	municipality of Austria	https://www.kirchberg-pielach.at/	Austria
Kirchberg an der Raab	https://www.govdirectory.org/austria/Q699789/	municipality of Austria	http://www.kirchberg-raab.gv.at/	Austria
Kirchberg bei Mattighofen	https://www.govdirectory.org/austria/Q669115/	municipality of Austria	http://www.kirchberg-mattighofen.ooe.gv.at/	Austria
Kirchberg in Tirol	https://www.govdirectory.org/austria/Q665755/	municipality of Austria	http://www.kirchberg.tirol.gv.at/	Austria
Kirchberg ob der Donau	https://www.govdirectory.org/austria/Q473501/	municipality of Austria	http://www.kirchberg-donau.at/	Austria
Kirchberg-Thening	https://www.govdirectory.org/austria/Q678863/	municipality of Austria	http://www.kirchberg-thening.at/	Austria
Kirchbichl	https://www.govdirectory.org/austria/Q263647/	municipality of Austria	http://www.kirchbichl.at/	Austria
Kirchdorf am Inn	https://www.govdirectory.org/austria/Q682066/	municipality of Austria	http://www2.land-oberoesterreich.gv.at/internetgemeinden/Start.jsp?id%F6stat=41210	Austria
Kirchdorf an der Krems	https://www.govdirectory.org/austria/Q688620/	municipality of Austria	http://www.kirchdorf.at/	Austria
Kirchdorf in Tirol	https://www.govdirectory.org/austria/Q665558/	municipality of Austria	http://www.kirchdorf.tirol.gv.at/	Austria
Kirchham	https://www.govdirectory.org/austria/Q693021/	municipality of Austria	http://www.kirchham.ooe.gv.at/	Austria
Kirchheim im Innkreis	https://www.govdirectory.org/austria/Q684528/	municipality of Austria	http://www.kirchheim.at/	Austria
Kirchschlag	https://www.govdirectory.org/austria/Q691635/	municipality of Austria	http://www.kirchschlag.gv.at/	Austria
Kirchschlag bei Linz	https://www.govdirectory.org/austria/Q602757/	municipality of Austria	http://www.kirchschlag.net/	Austria
Kirchschlag in der Buckligen Welt	https://www.govdirectory.org/austria/Q253653/	municipality of Austria	http://www.kirchschlag.at/	Austria
Kirchstetten	https://www.govdirectory.org/austria/Q674814/	municipality of Austria	http://www.kirchstetten.at/	Austria
Kirnberg an der Mank	https://www.govdirectory.org/austria/Q676841/	municipality of Austria	http://www.kirnberg.at/	Austria
Kittsee	https://www.govdirectory.org/austria/Q680628/	municipality of Austria	http://www.kittsee.at/	Austria
Kitzbühel	https://www.govdirectory.org/austria/Q264665/	municipality of Austria	https://www.kitzbuehel.at/	Austria
Kitzeck im Sausal	https://www.govdirectory.org/austria/Q696558/	municipality of Austria	http://www.kitzeck-sausal.at/	Austria
Klaffer am Hochficht	https://www.govdirectory.org/austria/Q696177/	municipality of Austria	http://www.klaffer.ooe.gv.at/	Austria
Klagenfurt am Wörthersee	https://www.govdirectory.org/austria/Q41753/	municipality of Austria	https://www.klagenfurt.at/	Austria
Klam	https://www.govdirectory.org/austria/Q678434/	municipality of Austria	http://www.klam.at/	Austria
Klaus	https://www.govdirectory.org/austria/Q698625/	municipality of Austria	http://www.klaus.at/	Austria
Klaus an der Pyhrnbahn	https://www.govdirectory.org/austria/Q662304/	municipality of Austria	http://www.gemeinde-klaus.at/	Austria
Klausen-Leopoldsdorf	https://www.govdirectory.org/austria/Q667753/	municipality of Austria	http://www.klausen-leopoldsdorf.gv.at/	Austria
Kleblach-Lind	https://www.govdirectory.org/austria/Q433696/	municipality of Austria	http://www.riskommunal.at/kleblach-lind/	Austria
Klein Sankt Paul	https://www.govdirectory.org/austria/Q664696/	municipality of Austria	http://www.klein-st-paul.at/	Austria
Klein-Neusiedl	https://www.govdirectory.org/austria/Q673535/	municipality of Austria	https://www.klein-neusiedl.gv.at/	Austria
Klein-Pöchlarn	https://www.govdirectory.org/austria/Q675036/	municipality of Austria	http://www.kleinpoechlarn.at/	Austria
Kleinarl	https://www.govdirectory.org/austria/Q700449/	municipality of Austria	http://www.kleinarl.at/	Austria
Kleinmürbisch	https://www.govdirectory.org/austria/Q662234/	municipality of Austria	http://www.kleinmuerbisch.at/	Austria
Kleinzell	https://www.govdirectory.org/austria/Q674969/	municipality of Austria	http://www.kleinzell.gv.at/	Austria
Kleinzell im Mühlkreis	https://www.govdirectory.org/austria/Q288963/	municipality of Austria	http://www.kleinzell.at/	Austria
Klingenbach	https://www.govdirectory.org/austria/Q662564/	municipality of Austria	http://www.klingenbach.info/	Austria
Klosterneuburg	https://www.govdirectory.org/austria/Q487522/	municipality of Austria	https://www.klosterneuburg.at/	Austria
Klöch	https://www.govdirectory.org/austria/Q617137/	municipality of Austria	http://www.kloech.com/	Austria
Klösterle	https://www.govdirectory.org/austria/Q513801/	municipality of Austria	http://www.kloesterle.at/	Austria
Knittelfeld	https://www.govdirectory.org/austria/Q494621/	municipality of Austria	http://www.knittelfeld.at/	Austria
Kobenz	https://www.govdirectory.org/austria/Q696354/	municipality of Austria	http://www.kobenz.at/	Austria
Kobersdorf	https://www.govdirectory.org/austria/Q660854/	municipality of Austria	http://www.kobersdorf.at/	Austria
Koblach	https://www.govdirectory.org/austria/Q540301/	municipality of Austria	http://www.koblach.at/	Austria
Kohfidisch	https://www.govdirectory.org/austria/Q427263/	municipality of Austria	http://www.kohfidisch.at/	Austria
Kollerschlag	https://www.govdirectory.org/austria/Q257923/	municipality of Austria	http://www.kollerschlag.at/	Austria
Kolsass	https://www.govdirectory.org/austria/Q667607/	municipality of Austria	http://www.kolsass.gv.at/	Austria
Kolsassberg	https://www.govdirectory.org/austria/Q672304/	municipality of Austria	http://www.kolsassberg.tirol.gv.at/	Austria
Kopfing im Innkreis	https://www.govdirectory.org/austria/Q686358/	municipality of Austria	http://www.kopfing.at/	Austria
Koppl	https://www.govdirectory.org/austria/Q696363/	municipality of Austria	http://www.gemeinde-koppl.at/	Austria
Korneuburg	https://www.govdirectory.org/austria/Q659841/	municipality of Austria	http://www.korneuburg.gv.at/	Austria
Kottes-Purk	https://www.govdirectory.org/austria/Q691693/	municipality of Austria	http://www.kottes-purk.at/	Austria
Kottingbrunn	https://www.govdirectory.org/austria/Q681531/	municipality of Austria	http://www.kottingbrunn.or.at/	Austria
Krakau	https://www.govdirectory.org/austria/Q18628307/	municipality of Austria	http://www.krakau.gv.at/	Austria
Kramsach	https://www.govdirectory.org/austria/Q261045/	municipality of Austria	http://www.kramsach.at/	Austria
Kraubath an der Mur	https://www.govdirectory.org/austria/Q688747/	municipality of Austria	http://www.kraubath.at/	Austria
Krems	https://www.govdirectory.org/austria/Q131266/	municipality of Austria	http://www.krems.gv.at/	Austria
Krems in Kärnten	https://www.govdirectory.org/austria/Q667328/	municipality of Austria	http://www.krems-in-kaernten.at/	Austria
Kremsmünster	https://www.govdirectory.org/austria/Q580868/	municipality of Austria	http://www.kremsmuenster.at/	Austria
Krenglbach	https://www.govdirectory.org/austria/Q677389/	municipality of Austria	http://www.krenglbach.at/	Austria
Krensdorf	https://www.govdirectory.org/austria/Q670784/	municipality of Austria	http://www.krensdorf.at/	Austria
Kreuttal	https://www.govdirectory.org/austria/Q608588/	municipality of Austria	http://www.kreuttal.at/	Austria
Kreuzstetten	https://www.govdirectory.org/austria/Q665417/	municipality of Austria	http://www.kreuzstetten.at/	Austria
Krieglach	https://www.govdirectory.org/austria/Q671402/	municipality of Austria	http://www.krieglach.at/	Austria
Krimml	https://www.govdirectory.org/austria/Q253792/	municipality of Austria	https://www.krimml.gv.at/	Austria
Krispl	https://www.govdirectory.org/austria/Q694710/	municipality of Austria	http://www.krispl.salzburg.at/	Austria
Kronstorf	https://www.govdirectory.org/austria/Q680424/	municipality of Austria	http://www.kronstorf.at/	Austria
Krottendorf-Gaisfeld	https://www.govdirectory.org/austria/Q696047/	municipality of Austria	http://www.krottendorf-gaisfeld.at/	Austria
Krumau am Kamp	https://www.govdirectory.org/austria/Q674904/	municipality of Austria	http://www.krumau.at/	Austria
Krumbach	https://www.govdirectory.org/austria/Q695232/	municipality of Austria	http://www.krumbach-noe.at/	Austria
Krumbach	https://www.govdirectory.org/austria/Q700966/	municipality of Austria	http://www.krumbach.at/	Austria
Krummnußbaum	https://www.govdirectory.org/austria/Q671938/	municipality of Austria	http://www.krummnussbaum.at/	Austria
Krumpendorf am Wörthersee	https://www.govdirectory.org/austria/Q662440/	municipality of Austria	http://www.krumpendorf.at/	Austria
Kuchl	https://www.govdirectory.org/austria/Q255581/	municipality of Austria	http://www.kuchl.net/	Austria
Kufstein	https://www.govdirectory.org/austria/Q486341/	municipality of Austria	https://www.kufstein.at/	Austria
Kukmirn	https://www.govdirectory.org/austria/Q383001/	municipality of Austria	http://www.kukmirn.at/	Austria
Kumberg	https://www.govdirectory.org/austria/Q697859/	municipality of Austria	http://www.kumberg.at/	Austria
Kundl	https://www.govdirectory.org/austria/Q279572/	municipality of Austria	http://www.kundl.tirol.gv.at/	Austria
Köflach	https://www.govdirectory.org/austria/Q550434/	municipality of Austria	http://www.koeflach.at/	Austria
Königsbrunn am Wagram	https://www.govdirectory.org/austria/Q674372/	municipality of Austria	http://www.koenigsbrunn.at/	Austria
Königsdorf	https://www.govdirectory.org/austria/Q670565/	municipality of Austria	http://www.koenigsdorf.at/	Austria
Königstetten	https://www.govdirectory.org/austria/Q691498/	municipality of Austria	http://www.koenigstetten.gv.at/	Austria
Königswiesen	https://www.govdirectory.org/austria/Q682588/	municipality of Austria	http://www.koenigswiesen.at/	Austria
Kössen	https://www.govdirectory.org/austria/Q665534/	municipality of Austria	http://www.koessen.tirol.gv.at/	Austria
Köstendorf	https://www.govdirectory.org/austria/Q701179/	municipality of Austria	http://www.koestendorf.at/	Austria
Kötschach-Mauthen	https://www.govdirectory.org/austria/Q667212/	municipality of Austria	https://koetschach-mauthen.gv.at/	Austria
Köttmannsdorf	https://www.govdirectory.org/austria/Q664542/	municipality of Austria	http://www.koettmannsdorf.at/	Austria
Laa an der Thaya	https://www.govdirectory.org/austria/Q661283/	municipality of Austria	http://www.laa.at/	Austria
Laab im Walde	https://www.govdirectory.org/austria/Q693181/	municipality of Austria	http://www.laab.at/	Austria
Laakirchen	https://www.govdirectory.org/austria/Q261705/	municipality of Austria	http://www.laakirchen.at/	Austria
Lackenbach	https://www.govdirectory.org/austria/Q663242/	municipality of Austria	http://www.gemeinde-lackenbach.at/	Austria
